train_id,st_code,trip_no,arrival,departure,dist
03572,BSQP,2,2022-03-02 06:17:00,2022-03-02 06:18:00,42
03572,MNP,2,2022-03-02 06:26:00,2022-03-02 06:27:00,48
03572,BFM,2,2022-03-02 06:35:00,2022-03-02 06:36:00,53
03572,JMU,2,2022-03-02 06:45:00,2022-03-02 06:47:00,62
03572,CUX,2,2022-03-02 06:56:00,2022-03-02 06:57:00,70
03572,GHR,2,2022-03-02 07:02:00,2022-03-02 07:04:00,77
03572,DPX,2,2022-03-02 07:09:00,2022-03-02 07:10:00,81
03572,JAJ,2,2022-03-02 07:45:00,2022-03-02 07:50:00,88
03572,NRGO,2,2022-03-02 07:59:00,2022-03-02 08:00:00,96
03572,STL,2,2022-03-02 08:10:00,2022-03-02 08:11:00,107
03572,LHB,2,2022-03-02 08:22:00,2022-03-02 08:23:00,116
03572,JSME,2,2022-03-02 08:40:00,2022-03-02 08:40:00,132
03572,MKA,3,2022-03-03 04:45:00,2022-03-03 04:45:00,0
03572,TALL,3,2022-03-03 04:52:00,2022-03-03 04:53:00,5
03572,HTZ,3,2022-03-03 04:56:00,2022-03-03 04:58:00,7
03572,RDUM,3,2022-03-03 05:05:00,2022-03-03 05:06:00,12
03572,BRYA,3,2022-03-03 05:12:00,2022-03-03 05:14:00,18
03572,MKB,3,2022-03-03 05:26:00,2022-03-03 05:27:00,27
03572,LKR,3,2022-03-03 05:32:00,2022-03-03 05:34:00,33
03572,KIUL,3,2022-03-03 06:00:00,2022-03-03 06:05:00,34
03572,MHLT,3,2022-03-03 06:10:00,2022-03-03 06:11:00,38
03572,BSQP,3,2022-03-03 06:17:00,2022-03-03 06:18:00,42
03572,MNP,3,2022-03-03 06:26:00,2022-03-03 06:27:00,48
03572,BFM,3,2022-03-03 06:35:00,2022-03-03 06:36:00,53
03572,JMU,3,2022-03-03 06:45:00,2022-03-03 06:47:00,62
03572,CUX,3,2022-03-03 06:56:00,2022-03-03 06:57:00,70
03572,GHR,3,2022-03-03 07:02:00,2022-03-03 07:04:00,77
03572,DPX,3,2022-03-03 07:09:00,2022-03-03 07:10:00,81
03572,JAJ,3,2022-03-03 07:45:00,2022-03-03 07:50:00,88
03572,NRGO,3,2022-03-03 07:59:00,2022-03-03 08:00:00,96
03572,STL,3,2022-03-03 08:10:00,2022-03-03 08:11:00,107
03572,LHB,3,2022-03-03 08:22:00,2022-03-03 08:23:00,116
03572,JSME,3,2022-03-03 08:40:00,2022-03-03 08:40:00,132
03572,MKA,4,2022-03-04 04:45:00,2022-03-04 04:45:00,0
03572,TALL,4,2022-03-04 04:52:00,2022-03-04 04:53:00,5
03572,HTZ,4,2022-03-04 04:56:00,2022-03-04 04:58:00,7
03572,RDUM,4,2022-03-04 05:05:00,2022-03-04 05:06:00,12
03572,BRYA,4,2022-03-04 05:12:00,2022-03-04 05:14:00,18
03572,MKB,4,2022-03-04 05:26:00,2022-03-04 05:27:00,27
03572,LKR,4,2022-03-04 05:32:00,2022-03-04 05:34:00,33
03572,KIUL,4,2022-03-04 06:00:00,2022-03-04 06:05:00,34
03572,MHLT,4,2022-03-04 06:10:00,2022-03-04 06:11:00,38
03572,BSQP,4,2022-03-04 06:17:00,2022-03-04 06:18:00,42
03572,MNP,4,2022-03-04 06:26:00,2022-03-04 06:27:00,48
03572,BFM,4,2022-03-04 06:35:00,2022-03-04 06:36:00,53
03572,JMU,4,2022-03-04 06:45:00,2022-03-04 06:47:00,62
03572,CUX,4,2022-03-04 06:56:00,2022-03-04 06:57:00,70
03572,GHR,4,2022-03-04 07:02:00,2022-03-04 07:04:00,77
03572,DPX,4,2022-03-04 07:09:00,2022-03-04 07:10:00,81
03572,JAJ,4,2022-03-04 07:45:00,2022-03-04 07:50:00,88
03572,NRGO,4,2022-03-04 07:59:00,2022-03-04 08:00:00,96
03572,STL,4,2022-03-04 08:10:00,2022-03-04 08:11:00,107
03572,LHB,4,2022-03-04 08:22:00,2022-03-04 08:23:00,116
03572,JSME,4,2022-03-04 08:40:00,2022-03-04 08:40:00,132
03572,MKA,5,2022-03-05 04:45:00,2022-03-05 04:45:00,0
03572,TALL,5,2022-03-05 04:52:00,2022-03-05 04:53:00,5
03572,HTZ,5,2022-03-05 04:56:00,2022-03-05 04:58:00,7
03572,RDUM,5,2022-03-05 05:05:00,2022-03-05 05:06:00,12
03572,BRYA,5,2022-03-05 05:12:00,2022-03-05 05:14:00,18
03572,MKB,5,2022-03-05 05:26:00,2022-03-05 05:27:00,27
03572,LKR,5,2022-03-05 05:32:00,2022-03-05 05:34:00,33
03572,KIUL,5,2022-03-05 06:00:00,2022-03-05 06:05:00,34
03572,MHLT,5,2022-03-05 06:10:00,2022-03-05 06:11:00,38
03572,BSQP,5,2022-03-05 06:17:00,2022-03-05 06:18:00,42
03572,MNP,5,2022-03-05 06:26:00,2022-03-05 06:27:00,48
03572,BFM,5,2022-03-05 06:35:00,2022-03-05 06:36:00,53
03572,JMU,5,2022-03-05 06:45:00,2022-03-05 06:47:00,62
03572,CUX,5,2022-03-05 06:56:00,2022-03-05 06:57:00,70
03572,GHR,5,2022-03-05 07:02:00,2022-03-05 07:04:00,77
03572,DPX,5,2022-03-05 07:09:00,2022-03-05 07:10:00,81
03572,JAJ,5,2022-03-05 07:45:00,2022-03-05 07:50:00,88
03572,NRGO,5,2022-03-05 07:59:00,2022-03-05 08:00:00,96
03572,STL,5,2022-03-05 08:10:00,2022-03-05 08:11:00,107
03572,LHB,5,2022-03-05 08:22:00,2022-03-05 08:23:00,116
03572,JSME,5,2022-03-05 08:40:00,2022-03-05 08:40:00,132
03572,MKA,6,2022-03-06 04:45:00,2022-03-06 04:45:00,0
03572,TALL,6,2022-03-06 04:52:00,2022-03-06 04:53:00,5
03572,HTZ,6,2022-03-06 04:56:00,2022-03-06 04:58:00,7
03572,RDUM,6,2022-03-06 05:05:00,2022-03-06 05:06:00,12
03572,BRYA,6,2022-03-06 05:12:00,2022-03-06 05:14:00,18
03572,MKB,6,2022-03-06 05:26:00,2022-03-06 05:27:00,27
03572,LKR,6,2022-03-06 05:32:00,2022-03-06 05:34:00,33
03572,KIUL,6,2022-03-06 06:00:00,2022-03-06 06:05:00,34
03572,MHLT,6,2022-03-06 06:10:00,2022-03-06 06:11:00,38
03572,BSQP,6,2022-03-06 06:17:00,2022-03-06 06:18:00,42
03572,MNP,6,2022-03-06 06:26:00,2022-03-06 06:27:00,48
03572,BFM,6,2022-03-06 06:35:00,2022-03-06 06:36:00,53
03572,JMU,6,2022-03-06 06:45:00,2022-03-06 06:47:00,62
03572,CUX,6,2022-03-06 06:56:00,2022-03-06 06:57:00,70
03572,GHR,6,2022-03-06 07:02:00,2022-03-06 07:04:00,77
03572,DPX,6,2022-03-06 07:09:00,2022-03-06 07:10:00,81
03572,JAJ,6,2022-03-06 07:45:00,2022-03-06 07:50:00,88
03572,NRGO,6,2022-03-06 07:59:00,2022-03-06 08:00:00,96
03572,STL,6,2022-03-06 08:10:00,2022-03-06 08:11:00,107
03572,LHB,6,2022-03-06 08:22:00,2022-03-06 08:23:00,116
03572,JSME,6,2022-03-06 08:40:00,2022-03-06 08:40:00,132
03572,MKA,7,2022-03-07 04:45:00,2022-03-07 04:45:00,0
03572,TALL,7,2022-03-07 04:52:00,2022-03-07 04:53:00,5
03572,HTZ,7,2022-03-07 04:56:00,2022-03-07 04:58:00,7
03572,RDUM,7,2022-03-07 05:05:00,2022-03-07 05:06:00,12
03572,BRYA,7,2022-03-07 05:12:00,2022-03-07 05:14:00,18
03572,MKB,7,2022-03-07 05:26:00,2022-03-07 05:27:00,27
03572,LKR,7,2022-03-07 05:32:00,2022-03-07 05:34:00,33
03572,KIUL,7,2022-03-07 06:00:00,2022-03-07 06:05:00,34
03572,MHLT,7,2022-03-07 06:10:00,2022-03-07 06:11:00,38
03572,BSQP,7,2022-03-07 06:17:00,2022-03-07 06:18:00,42
03572,MNP,7,2022-03-07 06:26:00,2022-03-07 06:27:00,48
03572,BFM,7,2022-03-07 06:35:00,2022-03-07 06:36:00,53
03572,JMU,7,2022-03-07 06:45:00,2022-03-07 06:47:00,62
03572,CUX,7,2022-03-07 06:56:00,2022-03-07 06:57:00,70
03572,GHR,7,2022-03-07 07:02:00,2022-03-07 07:04:00,77
03572,DPX,7,2022-03-07 07:09:00,2022-03-07 07:10:00,81
03572,JAJ,7,2022-03-07 07:45:00,2022-03-07 07:50:00,88
03572,NRGO,7,2022-03-07 07:59:00,2022-03-07 08:00:00,96
03572,STL,7,2022-03-07 08:10:00,2022-03-07 08:11:00,107
03572,LHB,7,2022-03-07 08:22:00,2022-03-07 08:23:00,116
03572,JSME,7,2022-03-07 08:40:00,2022-03-07 08:40:00,132
12378,NOQ,1,2022-03-01 17:40:00,2022-03-01 17:40:00,0
12378,NCB,1,2022-03-01 17:58:00,2022-03-01 18:00:00,19
12378,MHBA,1,2022-03-01 18:15:00,2022-03-01 18:17:00,50
12378,JPE,1,2022-03-01 19:00:00,2022-03-01 19:02:00,113
12378,NJP,1,2022-03-01 19:35:00,2022-03-01 19:45:00,146
12378,KNE,1,2022-03-01 20:50:00,2022-03-01 20:52:00,234
12378,DLK,1,2022-03-01 22:15:00,2022-03-01 22:17:00,262
12378,SM,1,2022-03-01 23:30:00,2022-03-01 23:32:00,344
12378,MLDT,1,2022-03-02 00:40:00,2022-03-02 00:45:00,379
12378,RPH,1,2022-03-02 02:54:00,2022-03-02 02:59:00,500
12378,BHP,1,2022-03-02 03:44:00,2022-03-02 03:46:00,561
12378,BWN,1,2022-03-02 04:53:00,2022-03-02 04:55:00,612
12378,SDAH,1,2022-03-02 06:45:00,2022-03-02 06:45:00,713
12378,NOQ,2,2022-03-02 17:40:00,2022-03-02 17:40:00,0
12378,NCB,2,2022-03-02 17:58:00,2022-03-02 18:00:00,19
12378,MHBA,2,2022-03-02 18:15:00,2022-03-02 18:17:00,50
12378,JPE,2,2022-03-02 19:00:00,2022-03-02 19:02:00,113
12378,NJP,2,2022-03-02 19:35:00,2022-03-02 19:45:00,146
12378,KNE,2,2022-03-02 20:50:00,2022-03-02 20:52:00,234
12378,DLK,2,2022-03-02 22:15:00,2022-03-02 22:17:00,262
12378,SM,2,2022-03-02 23:30:00,2022-03-02 23:32:00,344
12378,MLDT,2,2022-03-03 00:40:00,2022-03-03 00:45:00,379
12378,RPH,2,2022-03-03 02:54:00,2022-03-03 02:59:00,500
12378,BHP,2,2022-03-03 03:44:00,2022-03-03 03:46:00,561
12378,BWN,2,2022-03-03 04:53:00,2022-03-03 04:55:00,612
12378,SDAH,2,2022-03-03 06:45:00,2022-03-03 06:45:00,713
12378,NOQ,3,2022-03-03 17:40:00,2022-03-03 17:40:00,0
12378,NCB,3,2022-03-03 17:58:00,2022-03-03 18:00:00,19
12378,MHBA,3,2022-03-03 18:15:00,2022-03-03 18:17:00,50
12378,JPE,3,2022-03-03 19:00:00,2022-03-03 19:02:00,113
12378,NJP,3,2022-03-03 19:35:00,2022-03-03 19:45:00,146
12378,KNE,3,2022-03-03 20:50:00,2022-03-03 20:52:00,234
12378,DLK,3,2022-03-03 22:15:00,2022-03-03 22:17:00,262
12378,SM,3,2022-03-03 23:30:00,2022-03-03 23:32:00,344
12378,MLDT,3,2022-03-04 00:40:00,2022-03-04 00:45:00,379
12378,RPH,3,2022-03-04 02:54:00,2022-03-04 02:59:00,500
12378,BHP,3,2022-03-04 03:44:00,2022-03-04 03:46:00,561
12378,BWN,3,2022-03-04 04:53:00,2022-03-04 04:55:00,612
12378,SDAH,3,2022-03-04 06:45:00,2022-03-04 06:45:00,713
12378,NOQ,4,2022-03-04 17:40:00,2022-03-04 17:40:00,0
12378,NCB,4,2022-03-04 17:58:00,2022-03-04 18:00:00,19
12378,MHBA,4,2022-03-04 18:15:00,2022-03-04 18:17:00,50
12378,JPE,4,2022-03-04 19:00:00,2022-03-04 19:02:00,113
12378,NJP,4,2022-03-04 19:35:00,2022-03-04 19:45:00,146
12378,KNE,4,2022-03-04 20:50:00,2022-03-04 20:52:00,234
12378,DLK,4,2022-03-04 22:15:00,2022-03-04 22:17:00,262
12378,SM,4,2022-03-04 23:30:00,2022-03-04 23:32:00,344
12378,MLDT,4,2022-03-05 00:40:00,2022-03-05 00:45:00,379
12378,RPH,4,2022-03-05 02:54:00,2022-03-05 02:59:00,500
12378,BHP,4,2022-03-05 03:44:00,2022-03-05 03:46:00,561
12378,BWN,4,2022-03-05 04:53:00,2022-03-05 04:55:00,612
12378,SDAH,4,2022-03-05 06:45:00,2022-03-05 06:45:00,713
12378,NOQ,5,2022-03-05 17:40:00,2022-03-05 17:40:00,0
12378,NCB,5,2022-03-05 17:58:00,2022-03-05 18:00:00,19
12378,MHBA,5,2022-03-05 18:15:00,2022-03-05 18:17:00,50
12378,JPE,5,2022-03-05 19:00:00,2022-03-05 19:02:00,113
12378,NJP,5,2022-03-05 19:35:00,2022-03-05 19:45:00,146
12378,KNE,5,2022-03-05 20:50:00,2022-03-05 20:52:00,234
12378,DLK,5,2022-03-05 22:15:00,2022-03-05 22:17:00,262
12378,SM,5,2022-03-05 23:30:00,2022-03-05 23:32:00,344
12378,MLDT,5,2022-03-06 00:40:00,2022-03-06 00:45:00,379
12378,RPH,5,2022-03-06 02:54:00,2022-03-06 02:59:00,500
12378,BHP,5,2022-03-06 03:44:00,2022-03-06 03:46:00,561
12378,BWN,5,2022-03-06 04:53:00,2022-03-06 04:55:00,612
12378,SDAH,5,2022-03-06 06:45:00,2022-03-06 06:45:00,713
12378,NOQ,6,2022-03-06 17:40:00,2022-03-06 17:40:00,0
12378,NCB,6,2022-03-06 17:58:00,2022-03-06 18:00:00,19
12378,MHBA,6,2022-03-06 18:15:00,2022-03-06 18:17:00,50
12378,JPE,6,2022-03-06 19:00:00,2022-03-06 19:02:00,113
12378,NJP,6,2022-03-06 19:35:00,2022-03-06 19:45:00,146
12378,KNE,6,2022-03-06 20:50:00,2022-03-06 20:52:00,234
12378,DLK,6,2022-03-06 22:15:00,2022-03-06 22:17:00,262
12378,SM,6,2022-03-06 23:30:00,2022-03-06 23:32:00,344
12378,MLDT,6,2022-03-07 00:40:00,2022-03-07 00:45:00,379
12378,RPH,6,2022-03-07 02:54:00,2022-03-07 02:59:00,500
12378,BHP,6,2022-03-07 03:44:00,2022-03-07 03:46:00,561
12378,BWN,6,2022-03-07 04:53:00,2022-03-07 04:55:00,612
12378,SDAH,6,2022-03-07 06:45:00,2022-03-07 06:45:00,713
12378,NOQ,7,2022-03-07 17:40:00,2022-03-07 17:40:00,0
12378,NCB,7,2022-03-07 17:58:00,2022-03-07 18:00:00,19
12378,MHBA,7,2022-03-07 18:15:00,2022-03-07 18:17:00,50
12378,JPE,7,2022-03-07 19:00:00,2022-03-07 19:02:00,113
12378,NJP,7,2022-03-07 19:35:00,2022-03-07 19:45:00,146
12378,KNE,7,2022-03-07 20:50:00,2022-03-07 20:52:00,234
12378,DLK,7,2022-03-07 22:15:00,2022-03-07 22:17:00,262
12378,SM,7,2022-03-07 23:30:00,2022-03-07 23:32:00,344
12378,MLDT,7,2022-03-08 00:40:00,2022-03-08 00:45:00,379
12378,RPH,7,2022-03-08 02:54:00,2022-03-08 02:59:00,500
12378,BHP,7,2022-03-08 03:44:00,2022-03-08 03:46:00,561
12378,BWN,7,2022-03-08 04:53:00,2022-03-08 04:55:00,612
12378,SDAH,7,2022-03-08 06:45:00,2022-03-08 06:45:00,713
12201,LTT,1,2022-03-01 16:55:00,2022-03-01 16:55:00,0
12201,TNA,1,2022-03-01 17:17:00,2022-03-01 17:20:00,18
12201,PNVL,1,2022-03-01 18:00:00,2022-03-01 18:05:00,53
12201,RN,1,2022-03-01 22:20:00,2022-03-01 22:25:00,415
12201,MAO,1,2022-03-02 02:15:00,2022-03-02 02:25:00,750
12201,KAWR,1,2022-03-02 03:20:00,2022-03-02 03:22:00,832
12201,UD,1,2022-03-02 06:30:00,2022-03-02 06:32:00,1099
12201,MAJN,1,2022-03-02 08:00:00,2022-03-02 08:10:00,1180
12201,KGQ,1,2022-03-02 08:49:00,2022-03-02 08:50:00,1231
12201,CAN,1,2022-03-02 09:57:00,2022-03-02 10:00:00,1317
12201,CLT,1,2022-03-02 11:17:00,2022-03-02 11:20:00,1406
12201,TIR,1,2022-03-02 11:59:00,2022-03-02 12:00:00,1447
12201,SRR,1,2022-03-02 13:00:00,2022-03-02 13:05:00,1492
12201,TCR,1,2022-03-02 13:57:00,2022-03-02 14:00:00,1525
12201,ERN,1,2022-03-02 15:25:00,2022-03-02 15:30:00,1597
12201,KTYM,1,2022-03-02 16:57:00,2022-03-02 17:00:00,1659
12201,TRVL,1,2022-03-02 17:29:00,2022-03-02 17:30:00,1684
12201,CNGR,1,2022-03-02 17:41:00,2022-03-02 17:42:00,1693
12201,KYJ,1,2022-03-02 18:03:00,2022-03-02 18:05:00,1714
12201,QLN,1,2022-03-02 18:47:00,2022-03-02 18:50:00,1755
12201,KCVL,1,2022-03-02 20:25:00,2022-03-02 20:25:00,1813
12201,LTT,2,2022-03-02 16:55:00,2022-03-02 16:55:00,0
12201,TNA,2,2022-03-02 17:17:00,2022-03-02 17:20:00,18
12201,PNVL,2,2022-03-02 18:00:00,2022-03-02 18:05:00,53
12201,RN,2,2022-03-02 22:20:00,2022-03-02 22:25:00,415
12201,MAO,2,2022-03-03 02:15:00,2022-03-03 02:25:00,750
12201,KAWR,2,2022-03-03 03:20:00,2022-03-03 03:22:00,832
12201,UD,2,2022-03-03 06:30:00,2022-03-03 06:32:00,1099
12201,MAJN,2,2022-03-03 08:00:00,2022-03-03 08:10:00,1180
12201,KGQ,2,2022-03-03 08:49:00,2022-03-03 08:50:00,1231
12201,CAN,2,2022-03-03 09:57:00,2022-03-03 10:00:00,1317
12201,CLT,2,2022-03-03 11:17:00,2022-03-03 11:20:00,1406
12201,TIR,2,2022-03-03 11:59:00,2022-03-03 12:00:00,1447
12201,SRR,2,2022-03-03 13:00:00,2022-03-03 13:05:00,1492
12201,TCR,2,2022-03-03 13:57:00,2022-03-03 14:00:00,1525
12201,ERN,2,2022-03-03 15:25:00,2022-03-03 15:30:00,1597
12201,KTYM,2,2022-03-03 16:57:00,2022-03-03 17:00:00,1659
12201,TRVL,2,2022-03-03 17:29:00,2022-03-03 17:30:00,1684
12201,CNGR,2,2022-03-03 17:41:00,2022-03-03 17:42:00,1693
12201,KYJ,2,2022-03-03 18:03:00,2022-03-03 18:05:00,1714
12201,QLN,2,2022-03-03 18:47:00,2022-03-03 18:50:00,1755
12201,KCVL,2,2022-03-03 20:25:00,2022-03-03 20:25:00,1813
12201,LTT,3,2022-03-03 16:55:00,2022-03-03 16:55:00,0
12201,TNA,3,2022-03-03 17:17:00,2022-03-03 17:20:00,18
12201,PNVL,3,2022-03-03 18:00:00,2022-03-03 18:05:00,53
12201,RN,3,2022-03-03 22:20:00,2022-03-03 22:25:00,415
12201,MAO,3,2022-03-04 02:15:00,2022-03-04 02:25:00,750
12201,KAWR,3,2022-03-04 03:20:00,2022-03-04 03:22:00,832
12201,UD,3,2022-03-04 06:30:00,2022-03-04 06:32:00,1099
12201,MAJN,3,2022-03-04 08:00:00,2022-03-04 08:10:00,1180
12201,KGQ,3,2022-03-04 08:49:00,2022-03-04 08:50:00,1231
12201,CAN,3,2022-03-04 09:57:00,2022-03-04 10:00:00,1317
12201,CLT,3,2022-03-04 11:17:00,2022-03-04 11:20:00,1406
12201,TIR,3,2022-03-04 11:59:00,2022-03-04 12:00:00,1447
12201,SRR,3,2022-03-04 13:00:00,2022-03-04 13:05:00,1492
12201,TCR,3,2022-03-04 13:57:00,2022-03-04 14:00:00,1525
12201,ERN,3,2022-03-04 15:25:00,2022-03-04 15:30:00,1597
12201,KTYM,3,2022-03-04 16:57:00,2022-03-04 17:00:00,1659
12201,TRVL,3,2022-03-04 17:29:00,2022-03-04 17:30:00,1684
12201,CNGR,3,2022-03-04 17:41:00,2022-03-04 17:42:00,1693
12201,KYJ,3,2022-03-04 18:03:00,2022-03-04 18:05:00,1714
12201,QLN,3,2022-03-04 18:47:00,2022-03-04 18:50:00,1755
12201,KCVL,3,2022-03-04 20:25:00,2022-03-04 20:25:00,1813
12201,LTT,4,2022-03-04 16:55:00,2022-03-04 16:55:00,0
12201,TNA,4,2022-03-04 17:17:00,2022-03-04 17:20:00,18
12201,PNVL,4,2022-03-04 18:00:00,2022-03-04 18:05:00,53
12201,RN,4,2022-03-04 22:20:00,2022-03-04 22:25:00,415
12201,MAO,4,2022-03-05 02:15:00,2022-03-05 02:25:00,750
12201,KAWR,4,2022-03-05 03:20:00,2022-03-05 03:22:00,832
12201,UD,4,2022-03-05 06:30:00,2022-03-05 06:32:00,1099
12201,MAJN,4,2022-03-05 08:00:00,2022-03-05 08:10:00,1180
12201,KGQ,4,2022-03-05 08:49:00,2022-03-05 08:50:00,1231
12201,CAN,4,2022-03-05 09:57:00,2022-03-05 10:00:00,1317
12201,CLT,4,2022-03-05 11:17:00,2022-03-05 11:20:00,1406
12201,TIR,4,2022-03-05 11:59:00,2022-03-05 12:00:00,1447
12201,SRR,4,2022-03-05 13:00:00,2022-03-05 13:05:00,1492
12201,TCR,4,2022-03-05 13:57:00,2022-03-05 14:00:00,1525
12201,ERN,4,2022-03-05 15:25:00,2022-03-05 15:30:00,1597
12201,KTYM,4,2022-03-05 16:57:00,2022-03-05 17:00:00,1659
12201,TRVL,4,2022-03-05 17:29:00,2022-03-05 17:30:00,1684
12201,CNGR,4,2022-03-05 17:41:00,2022-03-05 17:42:00,1693
12201,KYJ,4,2022-03-05 18:03:00,2022-03-05 18:05:00,1714
12201,QLN,4,2022-03-05 18:47:00,2022-03-05 18:50:00,1755
12201,KCVL,4,2022-03-05 20:25:00,2022-03-05 20:25:00,1813
12201,LTT,5,2022-03-05 16:55:00,2022-03-05 16:55:00,0
12201,TNA,5,2022-03-05 17:17:00,2022-03-05 17:20:00,18
12201,PNVL,5,2022-03-05 18:00:00,2022-03-05 18:05:00,53
12201,RN,5,2022-03-05 22:20:00,2022-03-05 22:25:00,415
12201,MAO,5,2022-03-06 02:15:00,2022-03-06 02:25:00,750
12201,KAWR,5,2022-03-06 03:20:00,2022-03-06 03:22:00,832
12201,UD,5,2022-03-06 06:30:00,2022-03-06 06:32:00,1099
12201,MAJN,5,2022-03-06 08:00:00,2022-03-06 08:10:00,1180
12201,KGQ,5,2022-03-06 08:49:00,2022-03-06 08:50:00,1231
12201,CAN,5,2022-03-06 09:57:00,2022-03-06 10:00:00,1317
12201,CLT,5,2022-03-06 11:17:00,2022-03-06 11:20:00,1406
12201,TIR,5,2022-03-06 11:59:00,2022-03-06 12:00:00,1447
12201,SRR,5,2022-03-06 13:00:00,2022-03-06 13:05:00,1492
12201,TCR,5,2022-03-06 13:57:00,2022-03-06 14:00:00,1525
12201,ERN,5,2022-03-06 15:25:00,2022-03-06 15:30:00,1597
12201,KTYM,5,2022-03-06 16:57:00,2022-03-06 17:00:00,1659
12201,TRVL,5,2022-03-06 17:29:00,2022-03-06 17:30:00,1684
12201,CNGR,5,2022-03-06 17:41:00,2022-03-06 17:42:00,1693
12201,KYJ,5,2022-03-06 18:03:00,2022-03-06 18:05:00,1714
12201,QLN,5,2022-03-06 18:47:00,2022-03-06 18:50:00,1755
12201,KCVL,5,2022-03-06 20:25:00,2022-03-06 20:25:00,1813
12201,LTT,6,2022-03-06 16:55:00,2022-03-06 16:55:00,0
12201,TNA,6,2022-03-06 17:17:00,2022-03-06 17:20:00,18
12201,PNVL,6,2022-03-06 18:00:00,2022-03-06 18:05:00,53
12201,RN,6,2022-03-06 22:20:00,2022-03-06 22:25:00,415
12201,MAO,6,2022-03-07 02:15:00,2022-03-07 02:25:00,750
12201,KAWR,6,2022-03-07 03:20:00,2022-03-07 03:22:00,832
12201,UD,6,2022-03-07 06:30:00,2022-03-07 06:32:00,1099
12201,MAJN,6,2022-03-07 08:00:00,2022-03-07 08:10:00,1180
12201,KGQ,6,2022-03-07 08:49:00,2022-03-07 08:50:00,1231
12201,CAN,6,2022-03-07 09:57:00,2022-03-07 10:00:00,1317
12201,CLT,6,2022-03-07 11:17:00,2022-03-07 11:20:00,1406
12201,TIR,6,2022-03-07 11:59:00,2022-03-07 12:00:00,1447
12201,SRR,6,2022-03-07 13:00:00,2022-03-07 13:05:00,1492
12201,TCR,6,2022-03-07 13:57:00,2022-03-07 14:00:00,1525
12201,ERN,6,2022-03-07 15:25:00,2022-03-07 15:30:00,1597
12201,KTYM,6,2022-03-07 16:57:00,2022-03-07 17:00:00,1659
12201,TRVL,6,2022-03-07 17:29:00,2022-03-07 17:30:00,1684
12201,CNGR,6,2022-03-07 17:41:00,2022-03-07 17:42:00,1693
12201,KYJ,6,2022-03-07 18:03:00,2022-03-07 18:05:00,1714
12201,QLN,6,2022-03-07 18:47:00,2022-03-07 18:50:00,1755
12201,KCVL,6,2022-03-07 20:25:00,2022-03-07 20:25:00,1813
12201,LTT,7,2022-03-07 16:55:00,2022-03-07 16:55:00,0
12201,TNA,7,2022-03-07 17:17:00,2022-03-07 17:20:00,18
12201,PNVL,7,2022-03-07 18:00:00,2022-03-07 18:05:00,53
12201,RN,7,2022-03-07 22:20:00,2022-03-07 22:25:00,415
12201,MAO,7,2022-03-08 02:15:00,2022-03-08 02:25:00,750
12201,KAWR,7,2022-03-08 03:20:00,2022-03-08 03:22:00,832
12201,UD,7,2022-03-08 06:30:00,2022-03-08 06:32:00,1099
12201,MAJN,7,2022-03-08 08:00:00,2022-03-08 08:10:00,1180
12201,KGQ,7,2022-03-08 08:49:00,2022-03-08 08:50:00,1231
12201,CAN,7,2022-03-08 09:57:00,2022-03-08 10:00:00,1317
12201,CLT,7,2022-03-08 11:17:00,2022-03-08 11:20:00,1406
12201,TIR,7,2022-03-08 11:59:00,2022-03-08 12:00:00,1447
12201,SRR,7,2022-03-08 13:00:00,2022-03-08 13:05:00,1492
12201,TCR,7,2022-03-08 13:57:00,2022-03-08 14:00:00,1525
12201,ERN,7,2022-03-08 15:25:00,2022-03-08 15:30:00,1597
12201,KTYM,7,2022-03-08 16:57:00,2022-03-08 17:00:00,1659
12201,TRVL,7,2022-03-08 17:29:00,2022-03-08 17:30:00,1684
12201,CNGR,7,2022-03-08 17:41:00,2022-03-08 17:42:00,1693
12201,KYJ,7,2022-03-08 18:03:00,2022-03-08 18:05:00,1714
12201,QLN,7,2022-03-08 18:47:00,2022-03-08 18:50:00,1755
12201,KCVL,7,2022-03-08 20:25:00,2022-03-08 20:25:00,1813
12738,LPI,1,2022-03-01 20:30:00,2022-03-01 20:30:00,0
12738,BMT,1,2022-03-01 20:52:00,2022-03-01 20:53:00,19
12738,SC,1,2022-03-01 21:05:00,2022-03-01 21:15:00,23
12738,BG,1,2022-03-01 21:54:00,2022-03-01 21:55:00,69
12738,ALER,1,2022-03-01 22:14:00,2022-03-01 22:15:00,92
12738,ZN,1,2022-03-01 22:24:00,2022-03-01 22:25:00,106
12738,KZJ,1,2022-03-01 23:08:00,2022-03-01 23:10:00,155
12738,WL,1,2022-03-01 23:23:00,2022-03-01 23:25:00,165
12738,NKD,1,2022-03-01 23:54:00,2022-03-01 23:55:00,194
12738,MABD,1,2022-03-02 00:14:00,2022-03-02 00:15:00,225
12738,KMT,1,2022-03-02 00:53:00,2022-03-02 00:55:00,272
12738,RYP,1,2022-03-02 02:20:00,2022-03-02 02:25:00,361
12738,EE,1,2022-03-02 03:41:00,2022-03-02 03:42:00,428
12738,TDD,1,2022-03-02 04:16:00,2022-03-02 04:17:00,476
12738,NDD,1,2022-03-02 04:34:00,2022-03-02 04:35:00,496
12738,KVR,1,2022-03-02 04:50:00,2022-03-02 04:52:00,511
12738,RJY,1,2022-03-02 05:08:00,2022-03-02 05:10:00,518
